y_gps_coords	x_gps_coords
40.76688106	-111.8823969
40.7649208	-111.8791731
40.76274498	-111.8763814
40.78284663	-111.9839338
40.76942146	-111.908888
40.76454236	-111.8883365
40.75419746	-111.9070567
40.78695484	-111.9370587
40.75841907	-111.9271295
40.73650558	-111.821775
40.74255637	-111.9678192
40.76056788	-111.8850398
40.72109033	-111.8139748
40.77822661	-111.9400499
40.78562873	-111.9167383
40.72344588	-111.8695404
40.73983849	-111.8549065
40.73897646	-111.9011162
40.73897646	-111.9011162
40.73897646	-111.9011162
40.74239383	-111.8683044
40.77610778	-111.9573161
40.74170653	-111.8738833
40.75072	-111.8866767
40.75346023	-111.8265364
40.71255875	-111.8769336
40.74054107	-111.9168806
40.75846935	-111.829477
40.79878251	-111.9434228
40.7197132	-111.8712337
40.72210485	-111.8717915
40.70604031	-111.8655146
40.70650676	-111.8682042
40.72549868	-111.8580824
40.7562238	-111.8831166
40.75419614	-111.9074393
40.77468298	-111.9159527
40.72599576	-111.8997626
40.77068858	-111.9138668
40.71784024	-111.9135239
40.79166743	-111.9173893
40.77648175	-111.9710639
40.74705261	-111.8909722
40.75946413	-111.8766737
	
40.70254738	-111.8570998
40.77648175	-111.9710639
40.7182136	-111.813038
40.72318146	-111.8537662
40.72585294	-111.9390618
40.72540846	-111.8307637
40.75855414	-111.8971709
40.73544631	-111.9425877
40.75946413	-111.8766737
40.73544631	-111.9425877
40.75293504	-111.8883279
40.76332695	-111.8996715
40.76057402	-111.8729005
40.78562873	-111.9167383
40.76407628	-111.9052821
40.72953816	-111.8869389
40.72248817	-111.87122
40.72873535	-111.9897186
40.72835396	-111.8797307
40.73342571	-111.8924346
40.72234464	-111.8518282
40.7730848	-111.9169466
40.72755047	-111.8163786
40.7640745	-111.9042027
40.76418503	-111.9039868
40.73819339	-111.8940498
40.72337273	-111.8585871
40.767253	-111.8969005
40.7441867	-111.9258997
40.72542383	-111.8810456
40.78649574	-111.9394715
40.76507407	-111.9080388
40.77344392	-112.0198369
40.7182136	-111.813038
40.74497316	-111.9277632
40.77135745	-112.0080118
40.77345467	-111.886575
40.77630943	-111.8693836
40.7435618	-111.9420342
40.75949589	-111.8594922
40.73357544	-111.8203215
40.75291698	-111.8854693
	
40.78001704	-111.8882913
40.78538139	-111.9394752
40.72734594	-111.8833329
40.73159694	-111.9649765
40.76372595	-111.8768922
40.78444112	-111.9369523
40.76006825	-111.8634838
40.70282783	-111.8578406
40.74475256	-111.8697282
40.77648175	-111.9710639
40.76274468	-111.8841208
40.75946413	-111.8766737
40.7694339	-111.8685376
40.77648175	-111.9710639
40.77648175	-111.9710639
40.77648175	-111.9710639
40.77648175	-111.9710639
40.75097662	-111.8752299
40.78566493	-111.9111234
40.76264178	-111.9042014
40.77726605	-112.0056333
40.75904497	-111.8823926
40.76150947	-111.8883336
40.78560044	-111.9796924
40.75529638	-111.9366386
40.73225728	-111.8666476
40.77648175	-111.9710639
40.70370671	-111.8639224
40.59491786	-111.9387808
40.76438452	-111.9026415
40.7737669	-111.9173227
40.78560044	-111.9796924
	
40.78354848	-111.9311619
40.78284663	-111.9839338
40.78560044	-111.9796924
40.78284663	-111.9839338
40.80491081	-111.9442863
40.75482729	-111.8854729
40.72561546	-112.0584723
40.78982428	-111.9344951
40.77648175	-111.9710639
40.77984643	-111.9813199
40.77594149	-111.899688
40.75639407	-111.8675898
40.75195161	-111.8860738
40.7505109	-111.9813505
40.72542727	-111.8309081
40.75293504	-111.8883279
40.77162659	-111.8997637
40.7691986	-111.9042765
40.73261016	-111.8149155
40.8056562	-111.9402095
40.79031401	-111.9480946
40.7253345	-111.8632911
40.73242772	-111.8854615
40.73136748	-111.8806387
40.77940531	-111.8848468
40.7629046	-111.8914026
40.75343755	-111.8823863
40.76073317	-111.884853
40.75622742	-111.873447
40.78560044	-111.9796924
40.73897646	-111.9011162
40.75293504	-111.8883279
40.76526323	-111.9167217
40.76073229	-111.8859612
40.79691796	-111.9392753
40.73983849	-111.8549065
40.78641734	-111.9376763
40.75603059	-111.8826066
40.73421971	-111.8995475
40.73897646	-111.9011162
40.76510088	-111.9026421
40.70895639	-111.8561883
40.75623153	-111.8997778
40.77162659	-111.8997637
40.72544673	-111.8883118
40.75603059	-111.8826066
40.76073229	-111.8859612
40.75203432	-111.8859623
40.75203432	-111.8859623
40.77162045	-111.9126811
40.7057138	-111.8681169
40.75904497	-111.8823926
40.74484649	-111.8997723
40.74036372	-111.9565381
40.75188001	-111.8681537
40.74284086	-111.9299295
40.72682556	-111.8595
40.76274453	-111.8790888
40.76474495	-111.9039865
40.76507639	-111.9025806
40.73897646	-111.9011162
40.73897646	-111.9011162
40.76481831	-111.9042035
40.77161863	-111.918638
40.76058781	-111.8797481
40.77162748	-111.8970668
40.76906421	-111.9026439
40.77162659	-111.8997637
40.7531416	-111.8881125
40.73686161	-111.8851041
40.72887861	-111.8595
40.74987519	-111.8605529
40.75419746	-111.9070567
40.70928854	-111.9037692
40.76826015	-111.8912061
40.74041918	-111.8883215
40.76481831	-111.9042035
40.70254738	-111.8570998
40.7724241	-111.9167295
40.7640745	-111.9042027
40.76497932	-111.879751
40.76493712	-111.8826134
40.76934592	-111.8882303
40.76275143	-111.902639
40.76474495	-111.9039865
40.75836954	-111.8883337
	
40.76704311	-111.8524565
40.74132503	-111.8997696
40.73897564	-111.899745
40.73329089	-111.942801
40.74154468	-111.8940512
40.76463168	-111.9042024
40.76289722	-111.9057443
40.72863967	-111.8995472
40.72988065	-111.8512501
40.76438452	-111.9026415
40.76377608	-111.9039843
40.78560044	-111.9796924
40.7649609	-111.9026413
40.7562563	-111.8940606
40.76463168	-111.9042024
40.78560044	-111.9796924
40.75184363	-111.9169282
40.74158063	-111.8711689
40.76289722	-111.9057443
40.7640745	-111.9042027
40.76407628	-111.9052821
40.76491093	-111.9044098
40.76627163	-111.8997827
40.76539578	-111.8808291
40.72109796	-111.8538492
40.77338007	-111.9391593
40.81316898	-111.9385531
40.73897646	-111.9011162
40.7649609	-111.9026413
40.7291883	-111.8421617
40.78334397	-111.9285391
40.78560044	-111.9796924
40.74046702	-111.9518187
40.73689601	-111.9313678
40.73897646	-111.9011162
40.77946746	-111.9443655
40.72699193	-111.8219393
40.78277672	-111.8887368
40.72837501	-111.8159603
40.74214658	-111.916923
40.74612013	-111.8865964
40.73626184	-111.8804784
40.76480329	-111.8940632
40.77460723	-111.8997884
40.75839587	-111.8853307
40.72656824	-111.9622759
40.75628548	-111.8654416
40.78480774	-111.9394787
40.70367823	-111.8588982
40.76926588	-111.8824934
40.75622224	-111.8852787
40.78560044	-111.9796924
40.74134696	-111.950677
40.74497846	-111.9548981
40.73381869	-111.9425844
40.78238936	-112.014731
40.75355176	-111.8968097
40.60252489	-111.8682048
40.75602741	-111.8537818
40.77851077	-111.880556
40.78784362	-111.8716563
40.77511318	-111.8813024
40.74861782	-111.9248195
40.77641748	-112.0251599
40.73358212	-111.9187287
40.77777127	-111.8909683
40.77162508	-111.902623
40.74974959	-111.8854694
40.77577767	-111.9129591
40.75915573	-111.8539966
40.76463168	-111.9042024
40.78241556	-111.9442837
40.78121234	-111.9808782
-73.28500298	88.42109444
40.76760145	-111.8768921
40.73897646	-111.9011162
40.76706216	-111.8940655
40.77145685	-111.9115862
40.71348577	-111.846819
40.78243861	-111.9254064
40.75836954	-111.8883337
40.76060733	-111.9083585
40.76191381	-111.9083591
40.73861048	-111.8866332
40.74307348	-111.8940528
40.76290112	-111.9014017
40.77043957	-111.9081468
40.79099066	-111.9292843
40.75420379	-111.8963551
40.75402464	-111.9179955
40.77630943	-111.8693836
40.71258104	-111.87078
40.76507909	-111.8977469
40.75116469	-111.8883286
40.77351662	-112.0088583
40.76455832	-111.9039854
40.70928854	-111.9037692
40.76172034	-111.8826098
40.78754464	-111.8886051
40.79783785	-111.9413652
40.7601914	-111.9197047
40.72260553	-111.874031
40.73023974	-111.8880974
40.78284663	-111.9839338
40.78284663	-111.9839338
40.76418503	-111.9039868
40.75405213	-111.8713127
	
40.75302035	-111.8823875
40.74984055	-111.9097338
40.75904497	-111.8823926
40.76058781	-111.8797481
40.76418503	-111.9039868
40.74100651	-111.8308286
40.73544631	-111.9425877
40.74399818	-111.927176
40.78560044	-111.9796924
40.74168373	-111.9048383
40.77616031	-111.8774594
40.74986179	-111.8813556
40.78560044	-111.9796924
40.73897646	-111.9011162
40.72418787	-111.8709948
40.73752548	-111.9341033
40.7649106	-111.9068934
40.76056169	-111.8976375
40.70296949	-111.8653322
40.75119536	-111.9232259
40.75184997	-111.9143549
40.76056169	-111.8976375
40.74527742	-111.8997712
40.74529927	-111.888324
40.70315876	-111.8582318
40.75184997	-111.9143549
40.75839715	-111.8824142
40.76481831	-111.9042035
40.74728866	-111.8909699
40.76351459	-111.904203
40.76289859	-111.9069355
40.76463168	-111.9042024
40.76903154	-111.9081455
40.78538139	-111.9394752
40.70315876	-111.8582318
40.75312179	-111.9225629
40.74670704	-111.8480384
40.72245935	-111.8538491
40.7461221	-111.9333173
40.78641734	-111.9376763
40.74748407	-111.8116929
40.76073156	-111.8895167
40.77145466	-111.9145574
40.7182136	-111.813038
40.75032724	-111.936964
40.72295615	-111.853848
40.73378069	-111.916915
40.77161002	-111.9316638
40.72550766	-111.8805843
40.79120557	-111.8928766
40.75203432	-111.8859623
40.76289859	-111.9069355
40.74271449	-111.9388819
40.73000244	-111.8766586
	
40.76072743	-111.8997573
40.7716207	-111.9141722
40.76053521	-111.8997815
40.73844894	-111.8996589
40.70296949	-111.8653322
40.78483472	-111.9490587
40.73342382	-111.8710162
40.75119536	-111.9232259
40.76491195	-111.9033124
40.76791974	-111.9042256
40.76058058	-111.8969193
40.75187403	-111.880396
40.70928854	-111.9037692
40.73546471	-111.9428043
40.77606909	-111.9430291
40.76388175	-111.9083601
40.7848058	-111.939262
40.75840685	-111.8538555
40.76126468	-111.9039838
40.76708356	-111.9087223
40.76508348	-111.8873757
40.76508348	-111.8873757
40.75664039	-111.9383582
40.73819339	-111.8940498
40.78290401	-111.8867551
40.76212103	-111.9039853
40.72977204	-111.8652884
40.70874294	-111.8622721
40.76212103	-111.9039853
40.7554875	-111.9391231
40.74484649	-111.8997723
40.71342972	-111.8740744
40.76219786	-111.8909835
40.74841576	-111.8594119
40.79623401	-111.986875
40.74484649	-111.8997723
40.72295615	-111.853848
40.76826015	-111.8912061
40.7398951	-111.8940525
40.72553873	-112.0584464
40.71509305	-111.8740691
40.72083101	-111.8710125
40.76942134	-111.9097111
40.76464514	-111.8683058
40.7791559	-111.8995733
40.72931035	-111.8869376
40.78566493	-111.9111234
40.79114933	-111.9383641
40.73164338	-111.864584
40.73981112	-111.8234433
40.77616031	-111.8774594
40.7348514	-111.9010414
40.76608914	-111.8853671
40.76278998	-111.8912034
40.75855318	-111.8982682
40.72549805	-111.8609866
40.74132227	-111.9286316
40.74044729	-111.9246855
40.7665455	-111.8826153
40.75839089	-111.8959319
40.76822711	-111.9152778
40.75343755	-111.8823863
40.77275318	-111.8751877
40.76463168	-111.9042024
40.75838984	-111.9343664
40.75839089	-111.8959319
40.74983809	-111.9120112
40.73432132	-111.8457849
40.76708445	-111.9036899
40.74975071	-111.8826001
40.78121234	-111.9808782
40.74037342	-111.9177168
40.74748078	-111.890971
40.73830372	-111.8881037
40.77144164	-111.9371286
40.75770133	-111.8911958
40.78284663	-111.9839338
40.72788371	-111.9772145
40.77162045	-111.9126811
40.7636183	-111.893847
40.77162045	-111.9126811
40.73897646	-111.9011162
40.76056788	-111.8850398
40.76273803	-111.8993215
40.78284663	-111.9839338
	
40.74186802	-111.9196169
40.76569188	-111.9039849
40.71199763	-111.8597789
40.73566315	-111.8186751
40.77352009	-111.8892109
40.76507482	-111.905436
40.76463242	-111.9039858
40.76463242	-111.9039858
40.7766324	-111.8791662
40.54030992	-111.8773357
40.72031772	-111.8195701
40.7313673	-111.8781418
40.75291573	-111.9391174
40.72344588	-111.8695404
40.76065406	-111.8753519
40.77648175	-111.9710639
40.71269341	-111.8341864
40.76463168	-111.9042024
40.74916753	-111.8448209
40.76275143	-111.902639
40.73897646	-111.9011162
40.76934611	-111.893956
40.74354416	-111.8768815
40.79508363	-111.9237918
40.76825295	-111.9055019
40.72109796	-111.8538492
40.73504823	-111.861463
40.75744147	-111.8554278
40.78059886	-111.8997912
40.73227906	-111.8881018
40.78560044	-111.9796924
40.73026401	-111.9029267
40.77275318	-111.8751877
40.73728383	-111.8852472
40.78284663	-111.9839338
40.73342589	-111.8823749
40.70121629	-111.8543374
40.76407628	-111.9052821
40.72753025	-111.8823634
40.72423409	-111.8614345
40.77824757	-111.8804642
40.79120557	-111.8928766
40.77390104	-111.8826855
40.78084541	-111.8740372
40.76463168	-111.9042024
40.72589704	-111.8668731
40.7333515	-111.9390777
40.76625182	-111.8826136
40.72550394	-111.8766229
40.7461221	-111.9333173
40.78121234	-111.9808782
40.75310156	-111.9266485
40.73921321	-111.8952285
40.77044241	-111.9025366
40.74039352	-111.9466254
40.75080116	-111.8162809
	
40.76291315	-111.8718268
40.76616022	-111.8683032
40.76943066	-111.8816171
40.76457507	-111.9347272
40.72254645	-111.8586224
40.71849807	-111.866606
40.76598149	-111.8938463
40.75676092	-111.9054947
40.78614248	-111.9392562
40.74129332	-112.0031935
40.76058058	-111.8969193
40.75770133	-111.8911958
40.73365136	-111.9646333
40.73897646	-111.9011162
40.70904636	-111.8490651
40.76463168	-111.9042024
40.78181331	-111.9183759
40.72725411	-111.9168029
40.73897646	-111.9011162
40.70940055	-111.8653018
40.7649609	-111.9026413
40.74508158	-111.868088
40.76407628	-111.9052821
40.76821013	-111.9083608
40.78394202	-111.9187031
40.74253278	-111.8997479
40.72541807	-111.8646698
40.72928068	-111.8825825
40.76486335	-111.9391404
40.77054873	-111.9169419
40.76055285	-111.9129605
40.76391676	-111.899758
	
40.7306703	-111.8882081
40.72674061	-111.8612458
40.76598422	-111.9177406
40.74735138	-111.9008841
40.72166911	-111.8089232
40.76568633	-111.9040029
40.76823382	-111.9391477
40.76072901	-111.8968552
40.77577383	-111.9179379
40.75052174	-111.9773408
40.75401526	-111.92673
40.75400999	-111.9334289
40.74034026	-111.9012109
40.73342503	-111.8860012
40.78221556	-111.9825463
40.7576585	-111.8652252
40.71830664	-111.8483045
40.77648175	-111.9710639
40.78121234	-111.9808782
40.73296479	-111.8823687
40.75774364	-111.9391269
40.78550522	-111.9167375
40.70772865	-111.8555579
40.73900291	-111.8883206
40.72400879	-111.8712102
40.78562598	-111.9167383
40.73872675	-111.9245737
40.72772522	-111.8703177
40.77159728	-111.9482926
40.77648175	-111.9710639
40.76280099	-111.8768907
40.7349345	-111.8261625
40.73900291	-111.8883206
40.77650775	-111.9714251
40.72233711	-111.8095756
40.74169151	-111.8944634
40.76463242	-111.9039858
40.79760085	-111.9252124
40.727197	-111.9712169
40.7656891	-111.8909855
40.77207198	-111.958307
40.72764271	-111.8375177
40.76459942	-111.9040037
40.74580464	-111.8326383
40.73682371	-111.9263552
40.73442229	-111.8597169
40.74062235	-111.8866338
40.76491141	-111.9058646
40.71260608	-111.8537329
40.76463168	-111.9042024
40.77161877	-111.9147209
40.73897646	-111.9011162
40.73897646	-111.9011162
40.74888882	-111.8909719
40.7627482	-111.9083569
40.76273738	-111.8978921
40.74492331	-111.8924432
40.75343755	-111.8823863
40.76073229	-111.8859612
40.77152972	-111.9273418
40.71249717	-111.8712665
40.7682513	-111.9083611
40.76626204	-111.9041977
40.73544631	-111.9425877
40.73845696	-111.8840595
40.76942798	-111.8940973
40.73025294	-111.9956792
40.7656891	-111.8909855
40.78182164	-111.9409181
40.78142992	-111.8967161
40.75188297	-111.8618881
40.75849602	-111.9619875
40.78715123	-111.8962945
40.74612077	-111.899556
40.76280064	-111.8854748
40.76507482	-111.905436
40.72120345	-111.8669055
40.72109796	-111.8538492
40.7649609	-111.9026413
40.7785084	-111.9268766
40.73897646	-111.9011162
40.77648175	-111.9710639
40.76053412	-111.9364124
40.7605638	-111.897013
40.79949694	-111.9482816
40.74652298	-111.880893
40.76444203	-111.8539916
40.73897646	-111.9011162
40.77056715	-112.0028613
40.73296479	-111.8823687
40.76351459	-111.904203
40.76507482	-111.905436
40.76463168	-111.9042024
40.76351459	-111.904203
40.76463168	-111.9042024
40.76522555	-111.9055019
40.76625182	-111.8826136
40.76491141	-111.9058646
40.76438452	-111.9026415
40.75343755	-111.8823863
40.73454691	-111.9581372
40.77160776	-111.9337722
40.76351459	-111.904203
40.7806476	-111.8951083
40.74972898	-111.9054925
40.72335697	-111.8556395
40.78069491	-111.9420266
40.74154876	-111.8911823
40.75084473	-111.8854684
40.75623002	-111.9026365
40.75932447	-111.9054956
40.74157755	-111.8997675
40.74975071	-111.8826001
40.73897646	-111.9011162
40.76062341	-111.8711682
40.74189128	-111.9373537
40.76926567	-111.8817136
40.76493432	-111.8909848
40.70777433	-111.8476195
40.76926567	-111.8817136
40.73897646	-111.9011162
40.76507639	-111.9025806
40.76463168	-111.9042024
40.76463168	-111.9042024
40.76073229	-111.8859612
40.76360078	-111.8652246
40.73575466	-111.8389724
40.72134994	-111.8133735
40.72134994	-111.8133735
40.7584066	-111.8530217
40.70254738	-111.8570998
40.72109932	-111.8712268
40.76942062	-111.9083392
40.76057666	-111.861494
40.77964771	-111.8820499
40.72109796	-111.8538492
40.7397361	-111.8257669
40.72844499	-111.9721168
40.77145657	-111.9132325
40.72207234	-111.8538507
40.76926646	-111.8789194
40.76947245	-111.838321
40.76474495	-111.9039865
40.76275063	-111.8578417
40.76826015	-111.8912061
40.75187557	-111.8883291
40.7605638	-111.897013
40.70859269	-111.8502531
40.73246245	-112.0235433
40.7715215	-111.93927
40.7714572	-111.909124
40.78310871	-111.8735044
40.73872675	-111.9245737
40.7566725	-111.8454328
40.72378535	-111.8618759
40.75111647	-111.8540016
40.740845	-111.8267429
40.73342507	-111.8809352
40.7833518	-111.9825616
40.72085593	-111.8683214
40.76072994	-111.8908342
40.78936435	-111.9393565
40.77648175	-111.9710639
40.75572998	-111.8995619
40.75107563	-111.8768835
40.74034889	-112.0127782
40.76274498	-111.8763814
40.77984643	-111.9813199
40.76648957	-111.8539914
40.74359468	-111.8875276
40.76057762	-111.9026406
40.76289944	-111.9018963
40.78121234	-111.9808782
40.7301446	-111.8844708
40.75111647	-111.8540016
40.72987851	-111.8869372
40.75406036	-111.8883307
40.76063034	-111.8654433
40.76058568	-111.8854731
40.75819365	-111.905496
40.74309849	-111.9139552
40.77439388	-111.9366711
40.72551131	-111.9009756
40.73358776	-111.8997422
40.73456158	-111.8210406
40.78121234	-111.9808782
40.76060887	-111.8740269
40.72652638	-111.9169103
40.70928854	-111.9037692
40.72533271	-111.8566997
40.77283751	-111.8805567
40.7605845	-111.8883355
40.74249019	-111.8911841
40.76463242	-111.9039858
40.74900678	-111.929575
40.75945953	-111.8738113
40.77871648	-111.8914829
40.76422501	-111.8594883
40.76388787	-111.9042016
40.76209959	-111.8883333
40.77593386	-111.9261275
40.77616031	-111.8774594
40.72898647	-111.8802032
40.76418503	-111.9039868
40.72202346	-111.8766722
40.76481831	-111.9042035
40.75862016	-111.8995609
40.76381176	-111.9039845
40.80081984	-111.9453937
40.76274531	-111.8779914
40.74728866	-111.8909699
40.74168222	-111.9076639
40.77616031	-111.8774594
40.76212241	-111.9083567
40.74284187	-111.8852498
40.75420918	-111.8873137
40.77143914	-111.9392767
40.73897646	-111.9011162
40.78121234	-111.9808782
40.79424547	-111.9456359
40.78482479	-111.9422556
40.76273738	-111.8978921
40.76507482	-111.905436
40.72756298	-112.0021755
40.76264178	-111.9042014
40.75871881	-111.938913
40.74284187	-111.8852498
40.73193302	-111.842161
40.75812641	-111.8709524
40.74159346	-111.882594
40.76725507	-111.8872112
40.78246027	-111.9247277
40.72533251	-111.8576702
40.76826015	-111.8912061
40.74601118	-111.9358536
40.77588977	-111.8938567
40.7577112	-111.9178774
40.75819365	-111.905496
40.73683077	-111.9112577
40.75188077	-111.8661506
40.77145685	-111.9115862
40.76272676	-111.9160492
40.75189525	-111.8711674
40.73254189	-112.0248104
40.79460241	-111.9037379
40.78141354	-112.0231512
40.72550256	-111.8710091
40.76492749	-111.9083592
	
40.72980144	-111.8162664
40.79252149	-111.9478925
40.73342178	-111.8436623
40.77145474	-111.9160918
40.75712306	-111.8626343
40.76062718	-111.8911982
40.75962249	-111.9328005
40.79167567	-111.9173893
40.74049715	-111.9582242
40.73897646	-111.9011162
40.73349672	-111.8250082
40.7257733	-111.8239323
40.73897646	-111.9011162
40.73897646	-111.9011162
40.73342394	-111.8795857
40.7311328	-111.8619366
40.74972372	-111.8883276
40.75052174	-111.9773408
40.75623002	-111.9026365
40.75839715	-111.8824142
40.73442705	-111.8210543
40.77655795	-112.005628
40.70257729	-111.8571901
40.75857136	-111.8520805
40.72537313	-111.8641139
40.75954427	-111.8883332
40.73576139	-111.9286507
40.78720519	-111.9369014
40.75984648	-111.8552094
40.76070258	-111.9331611
40.74168911	-111.8976246
40.74429876	-111.9581812
40.72356803	-111.8593457
40.71255045	-111.8503095
40.76150273	-111.8911996
40.75840381	-111.8977981
40.70959573	-111.8470697
40.76170995	-111.8997812
40.78119818	-111.8744436
40.76454236	-111.8883365
40.78639417	-111.9394745
40.7714572	-111.909124
40.72881918	-111.8835433
40.78051963	-111.9411913
40.75117068	-111.9345188
40.76725507	-111.8872112
40.77143165	-111.9485406
40.76941813	-111.9168808
40.78929689	-111.9271033
40.73997514	-111.8226863
40.73884637	-111.8687183
40.76072901	-111.8968552
40.76212241	-111.9083567
40.75776789	-111.9181449
40.71522599	-111.8754189
40.72549919	-111.8650635
40.73345514	-111.8926621
40.73358785	-111.8907253
40.77161877	-111.9147209
40.73358785	-111.8907253
40.78164677	-111.9800183
40.73737006	-111.8840569
40.74044729	-111.9246855
40.78560044	-111.9796924
40.7266165	-111.8955739
40.77829978	-111.8804465
40.73048908	-111.8720826
40.76289925	-111.9019504
40.77648175	-111.9710639
40.76181416	-111.8924648
40.76073477	-111.8852032
40.73897646	-111.9011162
40.71747791	-111.8454469
40.74044729	-111.9246855
40.79778709	-111.9328558
40.7858291	-111.9167359
40.74168741	-111.8997465
40.78562873	-111.9167383
40.70601882	-111.8627012
40.75154849	-111.8967005
40.76130314	-111.882611
40.74054107	-111.9168806
40.73897646	-111.9011162
40.74284187	-111.8852498
40.72307259	-111.869542
40.79146384	-111.9401393
40.73826463	-111.8907918
40.76437168	-111.9039843
40.7382666	-111.8893701
40.75405779	-111.8940587
40.76437168	-111.9039843
40.73842662	-111.8932501
40.73834428	-111.8932496
40.73922927	-111.8945322
40.73834428	-111.8932496
40.73922927	-111.8945322
40.73921321	-111.8952285
40.73922817	-111.8956797
40.76671363	-111.8823996
40.74034026	-111.9012109
40.72533907	-111.8766797
40.74680212	-111.8911873
40.76182495	-111.9195776
40.74252353	-111.8654398
40.78457528	-111.9273191
40.78560044	-111.9796924
40.76212489	-112.0308649
40.74986704	-111.8754548
40.76495955	-111.8883352
40.72576611	-111.916902
	
40.74484649	-111.8997723
40.76426114	-111.9042038
40.76791974	-111.9042256
40.76289784	-111.9055638
40.76061459	-111.939131
40.77288776	-111.8969262
40.77338007	-111.9391593
40.75520525	-111.8597113
40.79120557	-111.8928766
40.73897646	-111.9011162
40.7364291	-111.8788303
40.76007759	-111.8995622
40.75405779	-111.8940587
40.78085572	-111.8793956
40.76606153	-111.9026406
40.77360357	-111.9091153
40.76289784	-111.9055638
40.76418503	-111.9039868
40.73642821	-111.8791045
40.78011857	-111.9271395
40.76372595	-111.8768922
40.72813021	-111.865442
40.76774526	-111.8652252
40.75066118	-111.8768848
40.73844894	-111.8996589
40.74000108	-111.8619043
40.76463168	-111.9042024
40.74478156	-111.8795913
40.73255302	-112.0204554
40.72993641	-111.8618364
40.72537451	-111.8654416
40.73059931	-112.0221868
40.72343853	-111.8420137
40.73121906	-111.8940456
40.71583189	-111.8756351
40.75776789	-111.9181449
