Latitude	Longitude
34.2108	-118.4311
34.2283	-118.4385
34.2283	-118.4677
34.3103	-118.4597
34.2215	-118.4575
34.2464	-118.4653
34.2248	-118.4516
34.2251	-118.4313
34.3129	-118.4438
34.3064	-118.4685
34.3209	-118.4096
34.039	-118.3177
34.0618	-118.2916
34.0618	-118.2916
34.0618	-118.2916
34.0635	-118.2929
34.0577	-118.2998
34.069	-118.3116
34.0817	-118.3135
34.0654	-118.2992
34.039	-118.3177
34.0617	-118.3091
34.0513	-118.309
34.04	-118.3032
34.0617	-118.3091
34.0637	-118.2916
34.0735	-118.2879
34.0635	-118.2929
34.0598	-118.2998
34.0667	-118.2871
34.0418	-118.309
34.0527	-118.3176
34.0559	-118.2976
34.22	-118.5885
34.22	-118.5885
34.1884	-118.5797
34.1938	-118.5797
34.1924	-118.6425
0	0
34.1792	-118.6233
34.1866	-118.5622
34.1905	-118.6059
34.2084	-118.5666
34.1856	-118.6368
34.1856	-118.6368
34.1856	-118.6368
34.1907	-118.6234
34.2011	-118.5928
34.1779	-118.6445
34.1964	-118.659
34.0423	-118.2452
34.0417	-118.2443
34.0489	-118.2519
34.0502	-118.254
34.0375	-118.2556
34.0596	-118.2749
34.0836	-118.2967
34.0853	-118.299
34.0495	-118.27
34.043	-118.2779
34.0698	-118.2665
34.0278	-118.2915
34.0137	-118.3111
34.0267	-118.1954
34.0816	-118.1904
34.0201	-118.2104
33.7753	-118.2686
33.7434	-118.3043
33.8223	-118.3015
33.7234	-118.288
33.7781	-118.2808
34.1016	-118.3452
34.0998	-118.3447
34.1018	-118.305
34.0926	-118.3244
34.0512	-118.3386
34.073	-118.3731
34.0606	-118.3534
34.0761	-118.3731
34.0522	-118.3499
34.0689	-118.3451
34.0507	-118.443
34.0482	-118.4754
34.0471	-118.449
34.0374	-118.3842
34.0533	-118.4652
34.0308	-118.4559
34.1867	-118.4662
34.154	-118.4138
34.1806	-118.4662
34.1721	-118.4463
34.1522	-118.4203
34.1304	-118.4172
34.2177	-118.4837
34.2121	-118.5011
34.1615	-118.4749
34.164	-118.56
34.0976	-118.2739
34.1375	-118.1936
34.0982	-118.2862
34.1265	-118.2628
34.1258	-118.2696
33.9892	-118.3045
33.9891	-118.3167
33.9892	-118.2915
33.9624	-118.2739
33.9707	-118.2893
33.9679	-118.2809
33.9836	-118.3386
33.9646	-118.2717
34.0268	-118.2605
33.9765	-118.2783
33.9934	-118.2739
34.0149	-118.2709
34.0285	-118.2513
33.9454	-118.3998
34.0172	-118.423
33.944	-118.4073
33.9857	-118.4435
34.194	-118.3921
34.174	-118.373
34.1704	-118.4019
34.1404	-118.3894
34.1404	-118.3894
34.1985	-118.39
34.1776	-118.3844
34.1369	-118.3793
34.1722	-118.3648
34.2012	-118.3845
34.1794	-118.3987
34.1794	-118.3987
34.1903	-118.3932
34.2103	-118.3878
34.2374	-118.3964
34.2375	-118.3745
34.2375	-118.485
34.2321	-118.4987
34.2768	-118.5361
34.2282	-118.5907
34.25	-118.5579
34.2321	-118.5026
34.2661	-118.5234
34.2632	-118.4979
33.9556	-118.2564
34.3127	-118.4187
34.2247	-118.4655
34.2332	-118.4502
34.2165	-118.4636
34.2332	-118.441
34.2894	-118.4508
34.2537	-118.4355
34.3107	-118.4632
34.0637	-118.2884
34.055	-118.2877
34.0382	-118.287
34.0732	-118.3195
34.0799	-118.3069
34.1851	-118.6146
34.1683	-118.5787
34.1886	-118.609
34.1682	-118.5998
34.051	-118.2445
34.0516	-118.2561
34.048	-118.2577
34.0416	-118.2584
34.0423	-118.2452
34.0423	-118.2452
34.0454	-118.2466
34.0442	-118.2439
34.0474	-118.2496
34.0649	-118.2465
34.0628	-118.2395
34.0423	-118.2452
34.0408	-118.2428
34.0545	-118.2499
34.043	-118.2606
34.0442	-118.2439
34.0473	-118.2566
34.0344	-118.23
34.0445	-118.2558
34.0412	-118.2474
34.0449	-118.2731
34.067	-118.2607
34.0477	-118.2751
34.0649	-118.2797
34.0854	-118.2825
34.0846	-118.2868
34.0565	-118.2768
34.0625	-118.2714
34.0473	-118.2827
34.0511	-118.2707
34.0737	-118.2571
34.0549	-118.2778
34.0707	-118.2795
34.053	-118.2648
34.0531	-118.2717
34.0517	-118.2798
34.0228	-118.3351
34.0228	-118.3351
34.0237	-118.3002
34.0149	-118.3436
34.01	-118.29
34.0128	-118.3152
34.0349	-118.3177
34.0088	-118.2842
34.0071	-118.2872
34.0327	-118.3201
34.011	-118.3351
34.0326	-118.335
34.0149	-118.3524
34.0344	-118.3272
34.0355	-118.3003
34.0303	-118.3299
34.0141	-118.3501
34.0181	-118.2846
34.0106	-118.3231
34.0137	-118.3152
34.0276	-118.3604
34.0276	-118.3604
34.0363	-118.309
34.0128	-118.3447
34.0182	-118.3349
34.0165	-118.2988
34.0096	-118.2857
34.0326	-118.3253
34.0141	-118.3501
34.0109	-118.3002
34.0132	-118.2915
34.0182	-118.2824
34.0173	-118.3536
0	0
34.0091	-118.2915
34.0141	-118.3501
34.0215	-118.3452
34.0483	-118.2021
34.0189	-118.1954
34.0793	-118.1925
34.0793	-118.2148
34.051	-118.2271
34.0578	-118.2102
0	0
34.0855	-118.1841
34.0626	-118.1841
34.0278	-118.201
34.0659	-118.1801
34.0492	-118.2157
34.072	-118.2052
34.0278	-118.201
34.0692	-118.2051
34.059	-118.2164
34.059	-118.2164
34.0839	-118.1684
34.0216	-118.2048
34.0354	-118.1936
34.0375	-118.2137
34.0736	-118.217
33.787	-118.2555
33.787	-118.2555
33.8245	-118.3038
33.7529	-118.293
33.7864	-118.2747
33.7894	-118.2936
33.7352	-118.2923
33.7849	-118.2612
33.7352	-118.2901
33.7767	-118.27
33.7907	-118.2827
33.7895	-118.3076
33.8542	-118.2992
0	0
33.8429	-118.304
33.7793	-118.2755
33.7554	-118.2956
33.7767	-118.2413
33.7958	-118.2937
33.7938	-118.2959
33.7406	-118.2857
34.0998	-118.3295
34.098	-118.3414
34.0998	-118.3223
34.0962	-118.3237
34.1053	-118.318
34.0885	-118.3064
34.0926	-118.3352
34.0803	-118.3374
34.048	-118.3281
34.0376	-118.3598
34.0708	-118.3563
34.0761	-118.3766
34.0761	-118.3563
34.0502	-118.3611
34.0424	-118.3751
34.0387	-118.3236
34.0783	-118.3386
34.0783	-118.3386
34.0371	-118.3644
34.0712	-118.359
34.0622	-118.3408
34.0853	-118.3386
34.0761	-118.3563
34.0399	-118.3213
34.0621	-118.3385
34.0837	-118.3532
34.0464	-118.3545
34.0657	-118.3552
34.0727	-118.37
34.0582	-118.4657
34.057	-118.4646
34.0498	-118.4714
34.0392	-118.4277
34.033	-118.4453
34.034	-118.4006
34.0544	-118.3815
34.0553	-118.3964
34.0401	-118.4644
34.0605	-118.4193
34.0483	-118.4571
34.0543	-118.3921
34.0519	-118.4388
34.053	-118.384
34.0571	-118.3825
34.0537	-118.3806
34.0576	-118.4242
34.0599	-118.4171
34.0599	-118.4171
34.0425	-118.4238
34.0353	-118.4622
34.0424	-118.4305
34.0653	-118.4702
34.057	-118.4646
34.0636	-118.4482
34.0868	-118.5034
34.053	-118.384
34.2012	-118.4313
34.153	-118.44
34.1867	-118.44
34.1867	-118.44
34.1867	-118.429
34.1817	-118.4509
34.1722	-118.4247
34.1505	-118.44
34.151	-118.4569
34.1622	-118.4268
34.1921	-118.4684
34.1886	-118.4676
34.1673	-118.4659
34.1619	-118.4301
34.2176	-118.5186
34.1839	-118.536
34.1839	-118.536
34.203	-118.5535
34.1911	-118.508
34.1722	-118.5011
34.1939	-118.5011
34.2012	-118.4749
34.1735	-118.5447
34.2084	-118.5535
34.2085	-118.4837
34.0976	-118.3674
34.2084	-118.5142
34.201	-118.5492
34.1728	-118.56
34.1927	-118.517
34.165	-118.4979
34.1629	-118.5202
34.1939	-118.5011
34.1045	-118.2592
34.1211	-118.2048
34.1072	-118.2055
34.1265	-118.2628
34.1392	-118.2116
34.1045	-118.2874
34.1553	-118.3007
34.1265	-118.2628
34.0827	-118.2239
34.1265	-118.2628
34.1101	-118.204
34.1076	-118.2646
34.1054	-118.3071
34.1077	-118.2874
34.1416	-118.1932
34.1368	-118.2135
34.1223	-118.2717
34.0784	-118.2577
34.1062	-118.2254
33.9932	-118.316
33.9746	-118.3221
33.9872	-118.3264
33.9651	-118.2754
34.0001	-118.3171
33.9795	-118.2849
33.9795	-118.2849
33.9611	-118.2842
33.9665	-118.2564
33.982	-118.3586
33.9432	-118.3123
33.9708	-118.2827
33.9432	-118.3057
33.9782	-118.3236
33.9855	-118.3206
33.9601	-118.2695
33.9965	-118.2827
33.9806	-118.3003
33.961	-118.2695
33.9806	-118.3323
33.9642	-118.2739
33.9806	-118.3309
33.9892	-118.3089
33.9941	-118.3225
33.9728	-118.2761
34.0019	-118.316
33.9778	-118.309
33.9629	-118.2673
33.9906	-118.3089
33.9965	-118.274
33.9984	-118.274
33.9983	-118.2783
33.9993	-118.2599
33.9953	-118.2674
34.0029	-118.2718
33.9965	-118.274
34.0039	-118.2466
33.9784	-118.2564
34.0082	-118.274
34.0058	-118.2565
33.9933	-118.28
34.0301	-118.2418
34.0346	-118.2572
34.0038	-118.2805
33.9907	-118.2652
33.9992	-118.274
34.0197	-118.2546
33.9934	-118.2739
34.002	-118.2762
34.035	-118.2553
34.0294	-118.3881
33.9775	-118.4292
33.9891	-118.4506
33.9454	-118.3711
33.9799	-118.3701
33.9406	-118.4345
33.9945	-118.4581
34.0013	-118.4137
34.014	-118.4243
33.9646	-118.422
33.9722	-118.3776
33.9573	-118.3962
34.0229	-118.4102
33.9898	-118.4674
33.9449	-118.4059
33.992	-118.4118
33.967	-118.396
33.9635	-118.4107
33.9914	-118.4132
33.9959	-118.4219
33.9653	-118.4044
33.9463	-118.3733
33.9891	-118.4673
34.0261	-118.4126
33.965	-118.3934
33.9837	-118.4709
34.0176	-118.4141
34.0176	-118.4141
33.9437	-118.3709
34.1277	-118.3749
34.1289	-118.3469
34.1681	-118.379
34.1722	-118.3866
34.2085	-118.3703
34.1921	-118.3877
34.1867	-118.4063
34.1429	-118.403
34.1815	-118.3965
34.1687	-118.3866
34.1421	-118.3703
34.1922	-118.3659
34.1649	-118.4034
34.1649	-118.3899
34.1412	-118.3722
34.1831	-118.3833
34.1545	-118.3728
34.1421	-118.3877
34.193	-118.4181
34.193	-118.4181
34.1405	-118.3702
34.1867	-118.3703
34.2058	-118.3921
34.1614	-118.379
34.1399	-118.3789
34.1794	-118.3965
34.2049	-118.3823
34.1849	-118.3845
34.2125	-118.4092
34.2012	-118.4182
34.2012	-118.4182
34.1684	-118.3899
34.1504	-118.3899
34.1586	-118.355
34.1958	-118.4094
34.1922	-118.4041
34.1399	-118.3789
34.17	-118.3752
34.1687	-118.3866
34.194	-118.3681
34.1387	-118.3658
34.1776	-118.379
34.2175	-118.3703
34.2331	-118.3878
34.2597	-118.3158
34.2619	-118.3989
34.2707	-118.2917
34.2158	-118.4042
34.2247	-118.3964
34.2742	-118.4017
34.285	-118.4179
34.286	-118.55
34.2782	-118.5774
34.2753	-118.5684
34.2345	-118.5285
34.2285	-118.5026
34.2228	-118.5536
34.2359	-118.5135
34.2859	-118.5429
34.2813	-118.5516
34.223	-118.5274
34.2319	-118.5754
34.2572	-118.6017
34.2282	-118.5907
34.2733	-118.5135
34.2648	-118.5023
34.2282	-118.5907
34.2282	-118.5907
34.259	-118.5973
34.2594	-118.5088
34.2575	-118.4961
33.9528	-118.2869
33.9019	-118.2893
33.9601	-118.2893
33.9348	-118.2485
33.9262	-118.2848
33.9315	-118.2363
33.9584	-118.2586
33.9533	-118.2396
33.941	-118.2695
33.9393	-118.2652
33.9315	-118.2349
33.9556	-118.2739
33.9438	-118.2781
33.9492	-118.2869
33.9591	-118.2695
33.9591	-118.2695
33.9164	-118.2894
33.9176	-118.2828
33.9303	-118.2463
33.9419	-118.2781
33.9303	-118.2463
33.9456	-118.2717
33.9519	-118.2781
33.9348	-118.2485
34.3015	-118.4387
34.2337	-118.4676
34.2146	-118.4488
34.2283	-118.4677
34.2283	-118.4631
34.2299	-118.4503
34.3129	-118.4373
34.306	-118.4401
34.2301	-118.4266
34.2301	-118.472
0	0
34.3129	-118.4373
34.3048	-118.4333
34.2247	-118.4553
34.2427	-118.4467
34.2337	-118.4676
34.2354	-118.4481
34.2265	-118.4553
34.2216	-118.4488
34.2198	-118.4533
34.2334	-118.4308
34.3076	-118.4382
34.2232	-118.4488
34.212	-118.4488
34.2557	-118.439
34.3122	-118.425
34.3275	-118.4298
34.0536	-118.3091
34.0636	-118.2979
34.0691	-118.2917
34.04	-118.2916
34.0618	-118.2916
34.0712	-118.3029
34.0617	-118.3066
34.0712	-118.3102
34.04	-118.2916
34.0524	-118.2842
34.0836	-118.3046
34.0577	-118.3078
34.0636	-118.2916
34.0712	-118.2991
34.0443	-118.2892
34.0705	-118.2844
34.0654	-118.2979
34.0712	-118.3029
34.0463	-118.2885
34.0509	-118.2937
34.1938	-118.5865
34.201	-118.6029
34.201	-118.6029
34.2065	-118.606
34.1722	-118.6527
34.1864	-118.6234
34.1864	-118.6234
34.2065	-118.6044
34.1753	-118.6057
34.2213	-118.5929
34.1829	-118.6059
34.166	-118.6233
34.1661	-118.5932
34.1905	-118.6059
34.1905	-118.6059
34.2338	-118.5942
34.1922	-118.6234
34.1688	-118.6145
34.2071	-118.5754
34.1683	-118.5787
34.159	-118.5994
34.0423	-118.2452
34.0509	-118.2642
34.0764	-118.2893
34.0714	-118.2813
34.0594	-118.261
34.0297	-118.3282
34.0163	-118.3441
34.0093	-118.2815
34.0109	-118.3002
34.0328	-118.1993
34.1045	-118.185
34.0423	-118.2155
33.7403	-118.2814
0	0
0	0
33.717	-118.2889
33.8048	-118.2235
34.1036	-118.302
34.1173	-118.3379
34.1083	-118.3444
34.098	-118.3405
34.1016	-118.3348
34.1003	-118.3022
34.0487	-118.336
34.0459	-118.3374
34.0353	-118.3779
34.0711	-118.3408
34.0479	-118.3447
34.0434	-118.3807
34.0415	-118.4677
34.0461	-118.3841
34.0552	-118.3979
34.0421	-118.465
34.1876	-118.4618
34.1538	-118.4662
34.1509	-118.4487
34.0523	-118.2722
34.1903	-118.4323
34.1474	-118.4183
34.1775	-118.5338
34.2066	-118.5361
34.1555	-118.556
34.1667	-118.512
34.1881	-118.5491
34.201	-118.5579
34.1128	-118.1845
34.0909	-118.2893
34.1052	-118.2699
34.1173	-118.1768
33.9664	-118.3025
33.9855	-118.3245
33.996	-118.3046
33.9846	-118.2892
33.9921	-118.2564
34.0136	-118.2565
34.0113	-118.2493
33.9926	-118.2564
33.9893	-118.2628
34.0346	-118.2323
34.0122	-118.4183
34.0227	-118.4057
33.9593	-118.4044
33.9693	-118.4268
34.0148	-118.442
33.945	-118.4056
33.9433	-118.4072
34.0261	-118.4126
33.9567	-118.3896
34.1885	-118.4137
34.1794	-118.4094
34.1649	-118.4052
34.2012	-118.416
34.1486	-118.4094
34.1776	-118.4052
34.185	-118.3615
34.2671	-118.4218
34.2782	-118.4164
34.2632	-118.2957
34.2634	-118.3157
34.2682	-118.4044
34.272	-118.5022
34.241	-118.5712
34.2673	-118.5175
33.9431	-118.2327
33.9348	-118.2781
33.9348	-118.2781
34.3086	-118.4317
34.2137	-118.4532
34.2247	-118.4535
34.2427	-118.4502
34.3209	-118.4134
34.2702	-118.4672
34.3192	-118.4455
34.0691	-118.2967
34.0527	-118.2958
34.0436	-118.3018
34.0672	-118.3016
34.2065	-118.6044
34.22	-118.5907
34.2084	-118.5623
34.1937	-118.6315
34.1976	-118.44
34.2198	-118.594
34.0395	-118.2656
34.0578	-118.2371
34.0446	-118.249
34.0396	-118.2451
0	0
34.0473	-118.2566
34.0481	-118.2542
34.043	-118.2606
34.0482	-118.2472
34.0504	-118.2409
34.0375	-118.27
34.0516	-118.2561
34.0438	-118.2547
34.0495	-118.2494
34.0382	-118.2316
34.0382	-118.2345
34.049	-118.2381
34.0474	-118.2701
34.0568	-118.2821
34.0568	-118.2821
34.0512	-118.2787
34.0763	-118.2613
34.0648	-118.2715
34.0566	-118.2681
34.0703	-118.2786
34.0444	-118.2809
34.0524	-118.2765
34.0624	-118.2813
34.059	-118.2736
34.0819	-118.2747
34.056	-118.2771
34.0589	-118.2821
34.0507	-118.2636
34.0687	-118.2569
34.0589	-118.2821
34.0691	-118.2758
34.0687	-118.2632
34.0714	-118.2813
34.0693	-118.2811
34.0174	-118.3057
34.0183	-118.3442
34.0265	-118.3177
34.0072	-118.3023
34.0235	-118.3405
34.0037	-118.3193
34.011	-118.3351
34.0072	-118.3373
34.0132	-118.2915
34.011	-118.3351
34.0124	-118.3351
34.0288	-118.3526
34.0102	-118.3351
34.0124	-118.3351
34.0072	-118.3373
34.0322	-118.3002
34.0326	-118.3395
34.0116	-118.3412
34.0173	-118.3002
34.0149	-118.3436
34.0183	-118.3204
34.006	-118.329
34.0184	-118.365
34.0036	-118.3319
34.0054	-118.3297
34.023	-118.3283
34.0338	-118.3177
34.0228	-118.3002
0	0
34.0082	-118.2959
34.0073	-118.2959
34.03	-118.3152
34.0155	-118.2975
34.0175	-118.346
34.0247	-118.3089
34.0325	-118.3496
34.0454	-118.2198
34.0508	-118.2078
34.0522	-118.2019
34.043	-118.2217
34.0568	-118.2001
34.0613	-118.2036
34.0455	-118.215
34.0886	-118.1876
34.0673	-118.2235
34.064	-118.2128
34.1014	-118.1871
34.0233	-118.2064
34.071	-118.1633
34.0517	-118.2188
34.0856	-118.2131
34.0253	-118.2224
34.0747	-118.1711
34.0543	-118.2258
34.0624	-118.2032
34.0406	-118.2117
34.0781	-118.2181
34.0515	-118.2156
34.0702	-118.22
34.0628	-118.2112
34.1039	-118.1821
34.0755	-118.2104
34.0723	-118.1983
33.8291	-118.3065
33.8213	-118.3064
33.7796	-118.2702
33.793	-118.269
33.7999	-118.2509
33.791	-118.267
33.7781	-118.2701
33.78	-118.2624
33.727	-118.3056
33.7433	-118.2796
33.8028	-118.2992
33.7324	-118.2924
33.7871	-118.2555
33.8087	-118.3081
33.8233	-118.3064
34.1016	-118.3333
34.0997	-118.3387
34.1016	-118.3387
34.1016	-118.3417
34.1074	-118.3224
34.1016	-118.3295
34.0908	-118.3092
34.1044	-118.3763
34.101	-118.3776
34.098	-118.3414
34.1034	-118.3333
34.0993	-118.3136
34.0885	-118.3033
34.0712	-118.359
34.0444	-118.3274
34.0697	-118.3673
34.0835	-118.3462
34.0624	-118.3514
34.0837	-118.3691
34.0712	-118.359
34.0605	-118.3425
34.048	-118.3281
34.0465	-118.3616
34.0345	-118.3727
34.0375	-118.3742
34.0473	-118.3213
34.041	-118.3508
34.0515	-118.3667
34.0618	-118.3191
34.0592	-118.3591
34.0854	-118.3553
34.0719	-118.3614
34.0478	-118.3686
34.0484	-118.4411
34.0416	-118.3999
34.0335	-118.3871
34.061	-118.3814
34.0439	-118.4317
34.0771	-118.455
34.0625	-118.444
34.1148	-118.4348
34.033	-118.4324
34.0407	-118.437
34.0442	-118.455
34.0616	-118.4763
34.0555	-118.4222
34.0605	-118.4193
34.0445	-118.3768
34.0504	-118.3832
34.0396	-118.4425
34.0553	-118.3964
34.0553	-118.3964
34.0696	-118.4511
34.0363	-118.3982
34.0554	-118.4418
34.0411	-118.4509
34.1509	-118.4487
34.1867	-118.4675
34.1509	-118.4487
34.2012	-118.464
34.1478	-118.4296
34.1758	-118.4662
34.1903	-118.4607
34.174	-118.4662
34.1576	-118.4074
34.1359	-118.4692
34.2012	-118.464
34.1685	-118.4574
34.1767	-118.4465
34.1836	-118.4531
34.1939	-118.4444
34.1976	-118.44
34.1877	-118.44
34.1494	-118.4394
34.1426	-118.4704
34.181	-118.4487
34.1576	-118.4596
34.203	-118.4458
34.2012	-118.4444
34.1927	-118.4301
34.2175	-118.5492
34.1556	-118.4774
34.1576	-118.4923
34.1728	-118.5578
34.2209	-118.5274
34.1939	-118.4749
34.1746	-118.5104
34.1807	-118.536
34.1867	-118.4836
34.2048	-118.5337
34.1866	-118.5011
34.1636	-118.4924
34.1938	-118.5579
34.1579	-118.5214
34.1507	-118.5071
34.1619	-118.488
34.1727	-118.5557
34.1723	-118.5447
34.1746	-118.5104
34.2201	-118.5214
34.136	-118.4756
34.1775	-118.536
34.1723	-118.5033
34.1654	-118.5203
34.1727	-118.5535
34.2175	-118.5492
34.2084	-118.5623
34.1757	-118.5417
34.2084	-118.4925
34.1939	-118.5098
34.1902	-118.5448
34.1902	-118.5448
34.2048	-118.5361
34.203	-118.5524
34.1881	-118.5491
34.1113	-118.2466
34.1334	-118.269
34.1245	-118.2666
34.0959	-118.2249
34.0982	-118.2841
34.1265	-118.2628
34.1075	-118.2612
34.0831	-118.2509
34.11	-118.192
34.1132	-118.1958
34.1127	-118.1942
34.0988	-118.2062
34.108	-118.1961
34.1018	-118.2786
34.1194	-118.177
34.1159	-118.2578
34.1089	-118.1942
34.1092	-118.1998
34.0823	-118.2621
34.0937	-118.2092
34.114	-118.1978
34.0914	-118.2209
34.1027	-118.2363
34.1155	-118.1843
33.9699	-118.2783
34.0007	-118.2842
33.9888	-118.2915
33.977	-118.309
33.9891	-118.3285
33.9747	-118.2871
33.9679	-118.2827
33.9819	-118.2915
33.9847	-118.287
33.9519	-118.309
33.9625	-118.2871
33.9915	-118.3089
33.9892	-118.2871
33.9613	-118.2915
33.9871	-118.2816
33.9754	-118.3112
33.9845	-118.3265
33.9845	-118.3265
34.0007	-118.2954
34.0011	-118.2827
33.9897	-118.3023
34.0018	-118.2827
34.0018	-118.2827
33.9932	-118.3171
33.9891	-118.3285
33.9818	-118.3352
33.9656	-118.2651
33.9665	-118.2608
33.9795	-118.2859
33.9567	-118.3003
33.9872	-118.3282
34.0038	-118.2842
34.0027	-118.2959
33.9782	-118.3246
33.991	-118.3113
34.0237	-118.23
33.9861	-118.2718
34.0395	-118.2527
34.0007	-118.2696
34.0028	-118.242
33.9933	-118.263
34.0057	-118.2599
34.0058	-118.2565
33.9797	-118.266
33.9965	-118.274
34.0065	-118.2784
34.0346	-118.2323
33.9933	-118.2652
34.0026	-118.2609
34.0254	-118.2576
34.0082	-118.2652
33.993	-118.2435
34.0315	-118.2322
33.9943	-118.2701
34.0344	-118.23
34.0111	-118.2774
33.9819	-118.2652
33.9798	-118.2783
34.0067	-118.26
33.9967	-118.2499
34.0231	-118.248
33.9787	-118.3703
33.9904	-118.4759
33.9909	-118.4633
34.0166	-118.4109
33.9677	-118.4274
0	0
33.9969	-118.4536
33.9969	-118.4586
33.9947	-118.4805
34.0139	-118.4332
33.9921	-118.4721
34.03	-118.419
33.9946	-118.4174
34.0124	-118.4276
33.9586	-118.3962
34.0212	-118.4238
33.9867	-118.4647
33.9761	-118.421
33.9792	-118.4652
34.0249	-118.4074
34.0087	-118.4247
34.0291	-118.4437
34.0222	-118.4068
34.0274	-118.4286
33.9455	-118.4015
33.9598	-118.4044
33.988	-118.4585
33.992	-118.4692
33.9309	-118.3961
34.0255	-118.4308
33.9782	-118.3941
34.0244	-118.4352
34.1872	-118.4094
34.1722	-118.3703
34.1406	-118.376
34.1437	-118.4074
34.2031	-118.3878
34.1437	-118.4074
34.1588	-118.379
34.2063	-118.4225
34.1785	-118.379
34.1886	-118.3823
34.1649	-118.3683
34.1867	-118.379
34.1776	-118.379
34.183	-118.3965
34.1529	-118.3703
34.17	-118.3703
34.1567	-118.3637
34.1685	-118.3743
34.1867	-118.379
34.1922	-118.379
34.133	-118.3644
34.133	-118.3644
34.1456	-118.396
34.1667	-118.3632
34.1903	-118.3856
34.1758	-118.4073
34.1457	-118.3923
34.1649	-118.3706
34.1704	-118.3965
34.2046	-118.4225
34.1867	-118.379
34.2629	-118.4217
34.2334	-118.3729
34.2597	-118.3179
34.2591	-118.3027
34.2481	-118.2794
34.2278	-118.3806
34.2814	-118.4228
34.2353	-118.4072
34.2348	-118.2903
34.2449	-118.2733
34.2535	-118.4177
34.2262	-118.3629
34.2157	-118.3703
34.2745	-118.3683
34.2655	-118.423
34.2085	-118.3878
34.2218	-118.5252
34.2218	-118.5252
34.2218	-118.5252
34.2218	-118.5252
34.2228	-118.5191
34.2533	-118.5361
0	0
34.2748	-118.5621
34.2246	-118.5361
34.2355	-118.5361
34.2629	-118.5154
34.2564	-118.5536
34.2282	-118.5579
34.25	-118.606
34.2557	-118.5023
34.2557	-118.5023
34.3202	-118.4966
34.2533	-118.5361
34.2306	-118.5885
34.2267	-118.5
34.2264	-118.547
34.2555	-118.4739
34.2218	-118.5252
33.931	-118.2826
33.9406	-118.2296
33.9407	-118.2894
33.9456	-118.2717
33.9374	-118.2805
33.9237	-118.2543
33.9543	-118.2827
33.9432	-118.2369
33.9456	-118.2803
33.9292	-118.2652
33.9555	-118.2761
33.9484	-118.263
33.9465	-118.2717
33.9529	-118.2651
33.9433	-118.2462
33.9473	-118.2695
33.941	-118.2695
33.9251	-118.2915
33.881	-118.2837
33.9492	-118.2739
33.932	-118.2848
33.9248	-118.2826
33.9379	-118.2425
33.9449	-118.2415
33.9237	-118.2826
34.2414	-118.4502
34.2283	-118.4654
34.2215	-118.4655
34.2373	-118.4502
34.2216	-118.4488
34.2095	-118.4311
34.2402	-118.4502
34.2985	-118.4205
34.3122	-118.4381
34.2446	-118.4675
34.2427	-118.4453
34.3174	-118.4239
34.251	-118.4428
34.2378	-118.4465
34.2994	-118.4391
34.233	-118.4553
34.2489	-118.4403
34.27	-118.4455
34.2359	-118.4241
34.2247	-118.4553
34.0712	-118.3041
34.0654	-118.3103
34.0436	-118.309
34.0526	-118.3021
34.0526	-118.3063
34.0635	-118.3078
34.0598	-118.2941
34.0436	-118.309
34.0618	-118.3004
34.0527	-118.2947
34.0437	-118.3004
34.069	-118.3079
34.069	-118.3104
34.0443	-118.2934
34.0691	-118.2894
34.0654	-118.2979
34.0672	-118.2966
34.069	-118.3066
34.0672	-118.3091
34.0691	-118.2917
34.0436	-118.3076
34.0835	-118.3102
34.0597	-118.3112
34.0597	-118.3112
34.0654	-118.2992
34.0473	-118.2959
34.1773	-118.5988
34.1911	-118.5644
34.1627	-118.6044
34.1627	-118.6044
34.1532	-118.6174
34.1938	-118.6044
34.1664	-118.5883
34.1921	-118.5884
34.1888	-118.6059
34.1938	-118.6104
34.1805	-118.5975
34.2047	-118.6081
34.2123	-118.606
34.2315	-118.6029
34.1753	-118.6114
34.1791	-118.5893
34.1883	-118.5682
34.2196	-118.6082
34.1829	-118.5959
34.0455	-118.2381
34.0407	-118.268
34.057	-118.2327
34.0637	-118.244
34.0564	-118.2498
34.0509	-118.2585
34.0446	-118.249
34.0656	-118.2678
34.0731	-118.2746
34.0689	-118.2532
34.059	-118.2736
34.0327	-118.309
34.0107	-118.3466
34.0199	-118.3349
34.0336	-118.2865
34.0247	-118.3668
34.0247	-118.3089
34.0346	-118.3353
34.0736	-118.2156
34.0273	-118.2176
33.7942	-118.2916
33.7828	-118.2812
33.7415	-118.2835
33.8011	-118.2623
33.8048	-118.2235
34.0998	-118.3324
34.1183	-118.342
34.0998	-118.3267
34.0889	-118.331
34.1018	-118.3034
34.0856	-118.3091
34.0727	-118.37
34.0727	-118.37
34.0853	-118.3487
34.0399	-118.3271
34.0672	-118.3518
34.0673	-118.3525
34.0602	-118.3726
34.0624	-118.3504
34.0655	-118.4293
34.054	-118.3795
34.067	-118.4609
34.0482	-118.4754
34.0999	-118.4629
34.0514	-118.4301
34.0332	-118.3939
34.0284	-118.5194
34.0544	-118.3815
34.2012	-118.4684
34.183	-118.4618
34.1504	-118.4383
34.174	-118.4312
34.1775	-118.4542
34.1847	-118.4487
34.1487	-118.4354
34.2084	-118.5535
34.1561	-118.4814
34.2049	-118.4749
34.1533	-118.4836
34.1903	-118.4858
34.1348	-118.4919
34.2102	-118.5361
34.2012	-118.4837
34.1561	-118.4814
